WELL	DEPTH	GR	SP	RD	RM	RXO	LAYER	FACES
TZ12	4284.3201	83.536	-46.859	7.881	8.721	11.369	Ps11	»ìºÏÆº
TZ12	4284.4451	87.594	-46.875	7.952	8.687	11.883	Ps11	»ìºÏÆº
TZ12	4284.5701	95.772	-46.912	7.741	8.411	9.526	Ps11	»ìºÏÆº
TZ12	4284.6951	93.213	-47.143	7.192	7.858	5.812	Ps11	»ìºÏÆº
TZ12	4284.8201	92.717	-47.495	6.833	7.413	11.077	Ps11	»ìºÏÆº
TZ12	4284.9451	88.51	-47.872	6.769	7.288	9.792	Ps11	»ìºÏÆº
TZ12	4285.0701	84.705	-48.114	6.69	7.158	7.814	Ps11	»ìºÏÆº
TZ12	4285.1951	83.078	-48.239	6.377	6.816	9.798	Ps11	»ìºÏÆº
TZ12	4285.3201	82.279	-48.445	5.816	6.274	8.093	Ps11	»ìºÏÆº
TZ12	4285.4451	81.768	-49.034	5.647	6.086	6.149	Ps11	»ìºÏÆº
TZ12	4285.5701	82.078	-49.277	5.454	5.875	5.817	Ps11	»ìºÏÆº
TZ12	4285.6951	82.28	-49.376	5.244	5.668	6.496	Ps11	»ìºÏÆº
TZ12	4285.8201	81.309	-49.406	5.148	5.588	8.91	Ps11	»ìºÏÆº
TZ12	4285.9451	79.672	-49.338	5.227	5.678	7.177	Ps11	»ìºÏÆº
TZ12	4286.0701	81.569	-48.979	5.295	5.747	8.298	Ps11	»ìºÏÆº
TZ12	4286.1951	83.464	-48.497	5.297	5.74	6.753	Ps11	»ìºÏÆº
TZ12	4286.3201	84.483	-48.436	5.383	5.806	6.331	Ps11	»ìºÏÆº
TZ12	4286.4451	88.76	-50.279	5.528	5.928	7.831	Ps11	»ìºÏÆº
TZ12	4286.5701	93.202	-52.104	5.7	6.083	8.402	Ps11	»ìºÏÆº
TZ12	4286.6951	91.379	-50.51	5.814	6.18	8.337	Ps11	»ìºÏÆº
TZ12	4286.8201	92.765	-49.613	5.329	5.577	8.337	Ps11	»ìºÏÆº
TZ12	4286.9451	94.91	-48.895	5.112	5.377	6.008	Ps11	»ìºÏÆº
TZ12	4287.0701	97.499	-48.321	5.175	5.462	1.147	Ps11	»ìºÏÆº
TZ12	4287.1951	99.217	-47.975	5.348	5.653	1.784	Ps11	»ìºÏÆº
TZ12	4287.3201	98.589	-47.864	5.563	5.883	10.447	Ps11	»ìºÏÆº
TZ12	4287.4451	94.4	-47.812	6.009	6.326	10.721	Ps11	»ìºÏÆº
TZ12	4287.5701	97.691	-47.685	6.02	6.459	12.671	Ps11	»ìºÏÆº
TZ12	4287.6951	97.207	-47.617	5.594	6.063	8.564	Ps11	»ìºÏÆº
TZ12	4287.8201	98.646	-47.909	5.228	5.704	7.325	Ps11	»ìºÏÆº
TZ12	4287.9451	100.527	-48.377	5.057	5.546	7.737	Ps11	»ìºÏÆº
TZ12	4288.0701	99.177	-48.69	5.03	5.534	7.609	Ps11	»ìºÏÆº
TZ12	4288.1951	102.187	-49.228	5.335	5.855	9.673	Ps11	»ìºÏÆº
TZ12	4288.3201	97.697	-49.789	5.909	6.529	8.029	Ps11	»ìºÏÆº
TZ12	4288.4451	94.11	-50.196	6.065	6.784	8.13	Ps11	»ìºÏÆº
TZ12	4288.5701	90.466	-50.577	6.223	7.037	14.536	Ps11	»ìºÏÆº
TZ12	4288.6951	86.612	-51.006	6.664	7.581	4.407	Ps11	»ìºÏÆº
TZ12	4288.8201	85.266	-51.443	7.2	8.226	0.657	Ps11	»ìºÏÆº
TZ12	4288.9451	83.371	-52.928	6.838	7.875	5.052	Ps11	»ìºÏÆº
TZ12	4289.0701	82.378	-53.838	6.576	7.646	8.796	Ps11	³±Ï«Í¨µÀ
TZ12	4289.1951	80.471	-54.321	6.306	7.443	6.27	Ps11	³±Ï«Í¨µÀ
TZ12	4289.3201	78.298	-54.509	5.993	7.132	6.898	Ps11	³±Ï«Í¨µÀ
TZ12	4289.4451	76.742	-54.463	5.681	6.69	8.217	Ps11	³±Ï«Í¨µÀ
TZ12	4289.5701	73.316	-54.003	5.58	6.57	6.712	Ps11	³±Ï«Í¨µÀ
TZ12	4289.6951	74.202	-54.017	5.672	6.649	7.499	Ps11	³±Ï«Í¨µÀ
TZ12	4289.8201	73.799	-54.631	6.513	7.624	6.056	Ps11	³±Ï«Í¨µÀ
TZ12	4289.9451	72.922	-55.188	7.799	9.044	5.899	Ps11	³±Ï«Í¨µÀ
TZ12	4290.0701	71.605	-55.111	8.975	10.253	10.481	Ps11	³±Ï«Í¨µÀ
TZ12	4290.1951	68.932	-54.129	9.451	10.673	10.025	Ps11	³±Ï«Í¨µÀ
TZ12	4290.3201	73.661	-53.002	9.983	11.355	5.011	Ps11	³±Ï«Í¨µÀ
TZ12	4290.4451	84.723	-52.45	9.418	11.035	1.515	Ps11	³±Ï«Í¨µÀ
TZ12	4290.5701	96.067	-52.375	8.04	9.606	7.11	Ps11	³±Ï«Í¨µÀ
TZ12	4290.6951	103.873	-52.449	7.022	8.424	8.964	Ps11	³±Ï«Í¨µÀ
TZ12	4290.8201	105.701	-52.456	7.33	8.769	7.093	Ps11	³±Ï«Í¨µÀ
TZ12	4290.9451	100.407	-52.739	8.54	10.344	3.505	Ps11	³±Ï«Í¨µÀ
TZ12	4291.0701	88.283	-53.657	9.916	11.871	11.197	Ps11	³±Ï«Í¨µÀ
TZ12	4291.1951	77.001	-54.604	11.827	13.875	19.411	Ps11	³±Ï«Í¨µÀ
TZ12	4291.3201	69.475	-55.288	13.483	15.758	16.873	Ps11	³±Ï«Í¨µÀ
TZ12	4291.4451	68.072	-55.701	13.973	16.506	16.161	Ps11	³±Ï«Í¨µÀ
TZ12	4291.5701	73.693	-56.062	12.551	15.033	9.425	Ps11	³±Ï«Í¨µÀ
TZ12	4291.6951	78.507	-56.446	9.478	11.31	3.568	Ps11	³±Ï«Í¨µÀ
TZ12	4291.8201	80.417	-57.029	7.536	8.932	10.953	Ps11	³±Ï«Í¨µÀ
TZ12	4291.9451	79.233	-57.824	6.494	7.751	1.637	Ps11	³±Ï«Í¨µÀ
TZ12	4292.0701	78.033	-58.506	6.04	7.29	8.761	Ps11	³±Ï«Í¨µÀ
TZ12	4292.1951	78.833	-59.02	5.82	7.052	7.657	Ps11	³±Ï«Í¨µÀ
TZ12	4292.3201	79.541	-60.045	5.519	6.773	9.242	Ps11	³±Ï«Í¨µÀ
TZ12	4292.4451	75.277	-61.019	5.145	6.347	2.742	Ps11	³±Ï«Í¨µÀ
TZ12	4292.5701	69.945	-61.249	4.957	6.171	4.996	Ps11	³±Ï«Í¨µÀ
TZ12	4292.6951	65.62	-60.607	4.918	6.176	4.576	Ps11	³±Ï«Í¨µÀ
TZ12	4292.8201	64.521	-58.954	5.155	6.523	5.994	Ps11	³±Ï«Í¨µÀ
TZ12	4292.9451	67.429	-56.528	5.905	7.517	7.323	Ps11	³±Ï«Í¨µÀ
TZ12	4293.0701	66.753	-55.914	7.464	9.463	10.797	Ps11	³±Ï«Í¨µÀ
TZ12	4293.1951	60.984	-55.478	9.448	11.666	13.629	Ps11	³±Ï«Í¨µÀ
TZ12	4293.3201	56.506	-54.009	9.896	12.363	16.042	Ps11	³±Ï«Í¨µÀ
TZ12	4293.4451	56.568	-52.263	8.145	10.349	4.699	Ps11	³±Ï«Í¨µÀ
TZ12	4293.5701	63.341	-51.203	5.213	6.6	0.446	Ps11	³±Ï«Í¨µÀ
TZ12	4293.6951	77.908	-51.407	4.164	5.112	0.42	Ps11	³±Ï«Í¨µÀ
TZ12	4293.8201	93.267	-51.51	4.048	4.937	0.548	Ps11	»ìºÏÆº
TZ12	4293.9451	98.638	-51.654	4.298	5.226	0.671	Ps11	»ìºÏÆº
TZ12	4294.0701	95.356	-52.158	5.416	6.573	3.007	Ps11	»ìºÏÆº
TZ12	4294.1951	87.025	-52.783	7.576	9.119	15.288	Ps11	»ìºÏÆº
TZ12	4294.3201	79.115	-53.128	10.367	12.336	8.126	Ps11	»ìºÏÆº
TZ12	4294.4451	80.446	-53.384	11.687	13.961	1.748	Ps11	»ìºÏÆº
TZ12	4294.5701	80.558	-53.687	11.185	13.569	10.807	Ps11	»ìºÏÆº
TZ12	4294.6951	78.177	-53.96	10.715	13.036	11.741	Ps11	»ìºÏÆº
TZ12	4294.8201	75.523	-54.337	10.934	13.286	13.114	Ps11	»ìºÏÆº
TZ12	4294.9451	74.858	-54.732	11.722	14.242	13.271	Ps11	»ìºÏÆº
TZ12	4295.0701	77.352	-54.796	12.204	14.758	14.313	Ps11	»ìºÏÆº
TZ12	4295.1951	76.726	-55.18	11.632	14.079	19.921	Ps11	»ìºÏÆº
TZ12	4295.3201	70.589	-55.396	11.156	13.498	12.2	Ps11	»ìºÏÆº
TZ12	4295.4451	65.198	-55.223	11.078	13.422	9.862	Ps11	»ìºÏÆº
TZ12	4295.5701	60.528	-54.764	11.152	13.529	10.767	Ps10	»ìºÏÆº
TZ12	4295.6951	55.589	-54.243	11.305	13.701	15.829	Ps10	»ìºÏÆº
TZ12	4295.8201	54.587	-53.807	12.747	15.428	16.553	Ps10	»ìºÏÆº
TZ12	4295.9451	51.938	-53.491	12.859	15.185	11.469	Ps10	»ìºÏÆº
TZ12	4296.0701	55.618	-53.073	11.2	13.078	18.157	Ps10	»ìºÏÆº
TZ12	4296.1951	61.757	-52.74	9.3	10.886	28.608	Ps10	»ìºÏÆº
TZ12	4296.3201	68.104	-52.463	7.979	9.468	10.354	Ps10	»ìºÏÆº
TZ12	4296.4451	75.072	-52.04	7.103	8.546	9.763	Ps10	»ìºÏÆº
TZ12	4296.5701	81.981	-52.167	6.59	7.895	13.556	Ps10	»ìºÏÆº
TZ12	4296.6951	82.805	-51.798	6.38	7.567	11.339	Ps10	»ìºÏÆº
TZ12	4296.8201	83.811	-51.465	6.316	7.413	16.025	Ps10	»ìºÏÆº
TZ12	4296.9451	85.336	-51.26	6.346	7.404	10.699	Ps10	»ìºÏÆº
TZ12	4297.0701	87.28	-51.113	6.409	7.481	9.39	Ps10	»ìºÏÆº
TZ12	4297.1951	92.744	-50.884	6.372	7.461	9.439	Ps10	»ìºÏÆº
TZ12	4297.3201	87.225	-51.471	6.603	7.728	10.79	Ps10	»ìºÏÆº
TZ12	4297.4451	80.254	-52.105	7.204	8.396	12.432	Ps10	»ìºÏÆº
TZ12	4297.5701	71.982	-52.61	7.352	8.58	15.411	Ps10	»ìºÏÆº
TZ12	4297.6951	66.74	-52.939	6.906	8.121	17.22	Ps10	»ìºÏÆº
TZ12	4297.8201	69.991	-53.179	6.308	7.468	7.558	Ps10	»ìºÏÆº
TZ12	4297.9451	71.949	-53.768	5.959	7.038	7.261	Ps10	»ìºÏÆº
TZ12	4298.0701	78.663	-54.223	5.52	6.496	8.433	Ps10	»ìºÏÆº
TZ12	4298.1951	80.646	-54.258	5.227	6.127	9.39	Ps10	»ìºÏÆº
TZ12	4298.3201	79.054	-54.156	5.075	5.945	7.677	Ps10	»ìºÏÆº
TZ12	4298.4451	75.549	-54.2	5.097	5.973	6.559	Ps10	»ìºÏÆº
TZ12	4298.5701	68.231	-54.404	5.493	6.362	5.096	Ps10	»ìºÏÆº
TZ12	4298.6951	67.574	-53.922	6.302	7.211	6.977	Ps10	»ìºÏÆº
TZ12	4298.8201	66.53	-53.593	7.618	8.616	13.832	Ps10	»ìºÏÆº
TZ12	4298.9451	69.452	-52.883	8.506	9.579	15.562	Ps10	»ìºÏÆº
TZ12	4299.0701	72.714	-52.118	8.478	9.538	7.754	Ps10	»ìºÏÆº
TZ12	4299.1951	70.915	-51.876	7.606	8.54	7.302	Ps10	»ìºÏÆº
TZ12	4299.3201	74.391	-51.364	7.148	8.067	3.681	Ps10	»ìºÏÆº
TZ12	4299.4451	72.82	-50.99	6.669	7.594	4.453	Ps10	»ìºÏÆº
TZ12	4299.5701	74.669	-50.684	6.445	7.306	9.273	Ps10	»ìºÏÆº
TZ12	4299.6951	76.545	-51.051	6.071	6.902	12.024	Ps10	»ìºÏÆº
TZ12	4299.8201	76.151	-51.751	5.363	6.193	10.451	Ps10	»ìºÏÆº
TZ12	4299.9451	75.492	-51.111	4.621	5.3	0.797	Ps10	»ìºÏÆº
TZ12	4300.0701	75.133	-50.524	4.667	5.408	0.426	Ps10	»ìºÏÆº
TZ12	4300.1951	74.73	-50.9	4.741	5.541	0.526	Ps10	»ìºÏÆº
TZ12	4300.3201	72.915	-51.141	4.846	5.73	4.932	Ps10	»ìºÏÆº
TZ12	4300.4451	70.544	-51.097	5.493	6.509	7.539	Ps10	»ìºÏÆº
TZ12	4300.5701	68.678	-51.042	6.926	8.128	7.706	Ps10	»ìºÏÆº
TZ12	4300.6951	65.205	-51.12	7.569	8.992	9.377	Ps10	»ìºÏÆº
TZ12	4300.8201	68.26	-51.361	7.506	8.894	10.601	Ps10	»ìºÏÆº
TZ12	4300.9451	69.607	-51.002	7.824	9.228	10.068	Ps10	»ìºÏÆº
TZ12	4301.0701	72.314	-50.537	8.038	9.474	3.366	Ps10	»ìºÏÆº
TZ12	4301.1951	75.386	-50.25	8.068	9.528	8.529	Ps10	»ìºÏÆº
TZ12	4301.3201	72.827	-50.024	8.501	10.01	12.877	Ps10	»ìºÏÆº
TZ12	4301.4451	69.385	-49.87	10.404	12.218	6.949	Ps10	»ìºÏÆº
TZ12	4301.5701	61.96	-50.035	11.881	13.843	14.942	Ps10	»ìºÏÆº
TZ12	4301.6951	57.014	-50.093	11.697	13.73	20.537	Ps10	»ìºÏÆº
TZ12	4301.8201	56.652	-49.731	10.348	12.36	22.52	Ps10	»ìºÏÆº
TZ12	4301.9451	61.341	-48.991	8.785	10.64	10.397	Ps10	»ìºÏÆº
TZ12	4302.0701	71.767	-48.761	7.386	8.91	8.505	Ps10	»ìºÏÆº
TZ12	4302.1951	79.283	-48.8	6.889	8.25	9.031	Ps10	»ìºÏÆº
TZ12	4302.3201	80.756	-49.169	7.488	8.94	9.659	Ps10	»ìºÏÆº
TZ12	4302.4451	78.135	-49.142	8.49	10.064	13.262	Ps10	»ìºÏÆº
TZ12	4302.5701	72.978	-48.819	9.347	10.987	37.544	Ps10	»ìºÏÆº
TZ12	4302.6951	66.549	-48.959	9.755	11.463	27.664	Ps10	»ìºÏÆº
TZ12	4302.8201	64.754	-49.241	9.472	11.35	13.292	Ps10	»ìºÏÆº
TZ12	4302.9451	62.699	-49.259	8.004	9.769	9.837	Ps10	»ìºÏÆº
TZ12	4303.0701	62.25	-49.004	6.9	8.406	9.928	Ps10	»ìºÏÆº
TZ12	4303.1951	63.619	-48.566	6.425	7.716	10.48	Ps10	»ìºÏÆº
TZ12	4303.3201	66.469	-48.187	6.454	7.69	9.307	Ps10	»ìºÏÆº
TZ12	4303.4451	70.37	-48.34	6.785	8.038	11.664	Ps10	»ìºÏÆº
TZ12	4303.5701	76.868	-47.891	7.273	8.595	9.142	Ps10	»ìºÏÆº
TZ12	4303.6951	78.629	-47.41	8.057	9.357	11.997	Ps10	»ìºÏÆº
TZ12	4303.8201	76.968	-47.076	8.862	10.107	14.735	Ps10	»ìºÏÆº
TZ12	4303.9451	73.505	-46.863	9.414	10.658	10.344	Ps10	»ìºÏÆº
TZ12	4304.0701	69.531	-46.654	9.522	10.868	8.899	Ps10	»ìºÏÆº
TZ12	4304.1951	64.477	-46.628	9.272	10.592	12.674	Ps10	»ìºÏÆº
TZ12	4304.3201	69.866	-46.42	9.111	10.381	14.159	Ps10	»ìºÏÆº
TZ12	4304.4451	76.4	-45.882	8.529	9.587	4.821	Ps10	»ìºÏÆº
TZ12	4304.5701	85.938	-44.882	7.443	8.294	0.693	Ps10	»ìºÏÆº
TZ12	4304.6951	97.224	-43.801	6.205	6.968	0.402	Ps10	»ìºÏÆº
TZ12	4304.8201	101.234	-43.75	5.658	6.378	0.719	Ps10	»ìºÏÆº
TZ12	4304.9451	106.604	-43.802	4.892	5.489	2.571	Ps10	»ìºÏÆº
TZ12	4305.0701	105.727	-43.975	4.85	5.276	1.034	Ps10	»ìºÏÆº
TZ12	4305.1951	103.456	-44.34	5.5	5.863	0.566	Ps10	»ìºÏÆº
TZ12	4305.3201	101.621	-44.971	6.227	6.624	1.534	Ps10	»ìºÏÆº
TZ12	4305.4451	100.01	-45.882	6.415	6.853	10.228	Ps10	»ìºÏÆº
TZ12	4305.5701	97.246	-46.884	6.738	7.19	13.554	Ps10	»ìºÏÆº
TZ12	4305.6951	96.663	-49.142	6.646	7.119	11.088	Ps10	»ìºÏÆº
TZ12	4305.8201	91.45	-50.32	6.412	6.881	6.231	Ps10	»ìºÏÆº
TZ12	4305.9451	87.17	-51.045	6.015	6.476	6.889	Ps10	»ìºÏÆº
TZ12	4306.0701	84.719	-51.794	5.659	6.112	10.131	Ps10	»ìºÏÆº
TZ12	4306.1951	77.603	-52.332	5.806	6.235	9.393	Ps10	»ìºÏÆº
TZ12	4306.3201	73.504	-52.87	5.847	6.307	6.581	Ps10	»ìºÏÆº
TZ12	4306.4451	70.372	-53.219	5.692	6.112	7.269	Ps10	»ìºÏÆº
TZ12	4306.5701	71.786	-53.252	5.571	5.954	8.952	Ps10	»ìºÏÆº
TZ12	4306.6951	73.9	-53.127	5.496	5.86	6.674	Ps10	»ìºÏÆº
TZ12	4306.8201	72.628	-53.067	5.431	5.783	6.296	Ps10	»ìºÏÆº
TZ12	4306.9451	73.033	-53.091	5.499	5.814	6.879	Ps10	»ìºÏÆº
TZ12	4307.0701	71.005	-52.516	5.687	5.967	7.846	Ps10	»ìºÏÆº
TZ12	4307.1951	75.914	-52.03	5.639	5.894	7.585	Ps10	»ìºÏÆº
TZ12	4307.3201	82.345	-51.53	5.461	5.697	10.206	Ps10	»ìºÏÆº
TZ12	4307.4451	86.699	-51.024	5.264	5.495	7.709	Ps10	»ìºÏÆº
TZ12	4307.5701	88.677	-50.686	5.102	5.354	6.564	Ps10	»ìºÏÆº
TZ12	4307.6951	86.536	-50.659	4.83	5.084	7.985	Ps10	»ìºÏÆº
TZ12	4307.8201	90.421	-50.007	4.861	5.129	8.28	Ps10	»ìºÏÆº
TZ12	4307.9451	92.632	-49.047	5.068	5.347	7.828	Ps10	»ìºÏÆº
TZ12	4308.0701	92.892	-48.146	5.332	5.607	7.771	Ps10	»ìºÏÆº
TZ12	4308.1951	91.008	-47.353	5.578	5.829	8.585	Ps10	»ìºÏÆº
TZ12	4308.3201	81.329	-45.892	5.845	6.057	10.127	Ps10	»ìºÏÆº
TZ12	4308.4451	76.543	-44.68	6.211	6.397	10.958	Ps10	»ìºÏÆº
TZ12	4308.5701	74.572	-44.299	6.897	7.003	9.992	Ps10	»ìºÏÆº
TZ12	4308.6951	74.362	-44.386	7.552	7.582	9.208	Ps10	»ìºÏÆº
TZ12	4308.8201	75.781	-44.658	8.093	8.06	6.138	Ps10	»ìºÏÆº
TZ12	4308.9451	78.896	-44.887	8.638	8.529	11.759	Ps10	»ìºÏÆº
TZ12	4309.0701	79.82	-44.324	8.942	8.769	10.812	Ps10	»ìºÏÆº
TZ12	4309.1951	81.279	-44.227	8.398	8.302	10.096	Ps10	»ìºÏÆº
TZ12	4309.3201	83.586	-43.701	7.848	7.861	10.848	Ps10	»ìºÏÆº
TZ12	4309.4451	87.365	-42.928	7.352	7.492	8.656	Ps10	»ìºÏÆº
TZ12	4309.5701	92.74	-42.201	6.767	7.023	9.427	Ps10	»ìºÏÆº
TZ12	4309.6951	98.841	-41.535	5.908	6.178	8.577	Ps10	»ìºÏÆº
TZ12	4309.8201	105.238	-41.021	5.711	6.059	6.212	Ps10	»ìºÏÆº
TZ12	4309.9451	107.363	-40.331	5.675	6.081	1.569	Ps10	»ìºÏÆº
TZ12	4310.0701	108.346	-39.915	5.847	6.304	2.4	Ps10	»ìºÏÆº
TZ12	4310.1951	107.994	-39.864	6.007	6.496	7.048	Ps10	»ìºÏÆº
TZ12	4310.3201	105.531	-40.045	5.89	6.38	8.134	Ps10	»ìºÏÆº
TZ12	4310.4451	108.451	-40.429	5.828	6.314	7.002	Ps10	»ìºÏÆº
TZ12	4310.5701	110.497	-40.469	5.887	6.356	6.935	Ps10	»ìºÏÆº
TZ12	4310.6951	111.23	-40.643	5.855	6.254	3.783	Ps10	»ìºÏÆº
TZ12	4310.8201	111.499	-40.887	5.796	6.157	2.607	Ps10	»ìºÏÆº
TZ12	4310.9451	110.924	-41.093	5.858	6.24	7.587	Ps10	»ìºÏÆº
TZ12	4311.0701	107.332	-41.231	6.215	6.591	1.168	Ps10	»ìºÏÆº
TZ12	4311.1951	108.251	-41.795	6.643	6.994	1.35	Ps10	»ìºÏÆº
TZ12	4311.3201	107.081	-42.421	6.4	6.757	1.47	Ps10	»ìºÏÆº
TZ12	4311.4451	105.57	-43.256	5.785	6.131	0.649	Ps10	»ìºÏÆº
TZ12	4311.5701	105.17	-44.435	5.352	5.686	0.385	Ps10	»ìºÏÆº
TZ12	4311.6951	105.03	-45.954	5.476	5.837	0.36	Ps10	»ìºÏÆº
TZ12	4311.8201	96.175	-47.363	5.475	5.926	0.483	Ps10	»ìºÏÆº
TZ12	4311.9451	94.203	-48.204	5.834	6.337	5.651	Ps10	»ìºÏÆº
TZ12	4312.0701	84.451	-48.927	6.41	6.971	11.501	Ps10	³±Ï«Í¨µÀ
TZ12	4312.1951	79.021	-49.781	7.328	7.98	14.73	Ps10	³±Ï«Í¨µÀ
TZ12	4312.3201	80.988	-50.888	8.061	8.813	11.7	Ps10	³±Ï«Í¨µÀ
TZ12	4312.4451	80.6	-52.215	7.482	8.279	7.82	Ps10	³±Ï«Í¨µÀ
TZ12	4312.5701	82.647	-53.419	6.245	7.004	8.63	Ps10	³±Ï«Í¨µÀ
TZ12	4312.6951	83.162	-54.582	5.711	6.324	2.178	Ps10	³±Ï«Í¨µÀ
TZ12	4312.8201	79.22	-55.86	5.735	6.302	3.425	Ps10	³±Ï«Í¨µÀ
TZ12	4312.9451	75.466	-57.189	6.05	6.64	8.76	Ps10	³±Ï«Í¨µÀ
TZ12	4313.0701	75.287	-58.461	6.473	7.069	12.88	Ps10	³±Ï«Í¨µÀ
TZ12	4313.1951	70.781	-59.691	7.222	7.822	8.171	Ps10	³±Ï«Í¨µÀ
TZ12	4313.3201	68.996	-60.58	6.796	7.298	3.654	Ps10	³±Ï«Í¨µÀ
TZ12	4313.4451	65.67	-61.395	6.048	6.53	8.392	Ps10	³±Ï«Í¨µÀ
TZ12	4313.5701	62.973	-62.19	5.367	5.876	6.192	Ps10	³±Ï«Í¨µÀ
TZ12	4313.6951	61.989	-62.977	4.836	5.36	5.969	Ps10	³±Ï«Í¨µÀ
TZ12	4313.8201	62.081	-63.75	4.321	4.786	6.142	Ps10	³±Ï«Í¨µÀ
TZ12	4313.9451	59.855	-64.568	4.124	4.549	5.724	Ps10	³±Ï«Í¨µÀ
TZ12	4314.0701	59.708	-64.556	4.037	4.447	5.837	Ps10	³±Ï«Í¨µÀ
TZ12	4314.1951	60.47	-64.533	3.913	4.306	5.254	Ps10	³±Ï«Í¨µÀ
TZ12	4314.3201	62.775	-64.562	3.783	4.161	5.154	Ps10	³±Ï«Í¨µÀ
TZ12	4314.4451	65.704	-64.542	3.697	4.069	4.799	Ps10	³±Ï«Í¨µÀ
TZ12	4314.5701	64.22	-64.439	3.629	4	4.733	Ps10	³±Ï«Í¨µÀ
TZ12	4314.6951	63.888	-64.186	3.576	3.952	4.638	Ps10	³±Ï«Í¨µÀ
TZ12	4314.8201	64.554	-63.716	3.601	3.953	4.647	Ps10	³±Ï«Í¨µÀ
TZ12	4314.9451	65.695	-63.302	3.737	4.094	4.853	Ps10	³±Ï«Í¨µÀ
TZ12	4315.0701	67.621	-62.838	3.998	4.385	5.755	Ps10	³±Ï«Í¨µÀ
TZ12	4315.1951	71.381	-62.003	4.352	4.749	5.997	Ps10	³±Ï«Í¨µÀ
TZ12	4315.3201	79.325	-60.824	4.594	4.977	8.519	Ps10	³±Ï«Í¨µÀ
TZ12	4315.4451	86.265	-59.578	4.775	5.137	8.275	Ps10	³±Ï«Í¨µÀ
TZ12	4315.5701	87.433	-58.747	4.891	5.269	6.473	Ps10	³±Ï«Í¨µÀ
TZ12	4315.6951	82.893	-58.178	4.898	5.309	6.472	Ps10	³±Ï«Í¨µÀ
TZ12	4315.8201	75.465	-57.758	4.84	5.272	6.969	Ps10	³±Ï«Í¨µÀ
TZ12	4315.9451	70.42	-57.656	4.893	5.332	8.456	Ps10	³±Ï«Í¨µÀ
TZ12	4316.0701	76.825	-57.63	5.107	5.573	6.857	Ps10	³±Ï«Í¨µÀ
TZ12	4316.1951	81.782	-57.202	5.13	5.592	9.584	Ps10	³±Ï«Í¨µÀ
TZ12	4316.3201	86.545	-57.027	4.92	5.383	9.024	Ps10	³±Ï«Í¨µÀ
TZ12	4316.4451	89.571	-56.968	4.617	5.1	6.137	Ps10	³±Ï«Í¨µÀ
TZ12	4316.5701	89.178	-56.633	4.442	4.956	5.655	Ps10	³±Ï«Í¨µÀ
TZ12	4316.6951	89.592	-56.454	4.578	5.079	6.238	Ps10	³±Ï«Í¨µÀ
TZ12	4316.8201	91.593	-56.578	4.698	5.198	6.384	Ps10	³±Ï«Í¨µÀ
TZ12	4316.9451	97.214	-56.962	5.052	5.582	9.201	Ps10	³±Ï«Í¨µÀ
TZ12	4317.0701	103.609	-57.425	5.443	6.052	8.421	Ps10	³±Ï«Í¨µÀ
TZ12	4317.1951	105.19	-57.847	5.698	6.407	5.847	Ps10	³±Ï«Í¨µÀ
TZ12	4317.3201	94.872	-58.243	5.776	6.538	1.387	Ps10	³±Ï«Í¨µÀ
TZ12	4317.4451	78.369	-58.961	5.912	6.676	5.849	Ps10	³±Ï«Í¨µÀ
TZ12	4317.5701	63.962	-59.554	6.72	7.656	7.749	Ps10	³±Ï«Í¨µÀ
TZ12	4317.6951	57.538	-60.377	7.399	8.455	9.171	Ps10	³±Ï«Í¨µÀ
TZ12	4317.8201	58.64	-61.569	7.588	8.702	9.184	Ps10	³±Ï«Í¨µÀ
TZ12	4317.9451	63.607	-62.993	7.329	8.495	8.73	Ps10	³±Ï«Í¨µÀ
TZ12	4318.0701	67.861	-63.94	7.31	8.498	9.424	Ps10	³±Ï«Í¨µÀ
TZ12	4318.1951	71.288	-64.049	7.027	8.185	8.078	Ps10	³±Ï«Í¨µÀ
TZ12	4318.3201	68.895	-64.616	6.865	8.037	10.465	Ps10	³±Ï«Í¨µÀ
TZ12	4318.4451	63.759	-65.512	6.903	8.115	10.344	Ps10	³±Ï«Í¨µÀ
TZ12	4318.5701	59.28	-66.451	6.919	8.141	7.143	Ps10	³±Ï«Í¨µÀ
TZ12	4318.6951	57.657	-67.128	6.51	7.659	8.509	Ps10	³±Ï«Í¨µÀ
TZ12	4318.8201	55.122	-67.179	6.278	7.45	9.08	Ps10	³±Ï«Í¨µÀ
TZ12	4318.9451	54.2	-66.885	6.19	7.366	8.843	Ps10	³±Ï«Í¨µÀ
TZ12	4319.0701	53.221	-66.399	6.044	7.22	6.172	Ps10	³±Ï«Í¨µÀ
TZ12	4319.1951	53.441	-65.835	5.986	7.166	7.072	Ps10	³±Ï«Í¨µÀ
TZ12	4319.3201	55.282	-65.413	6.183	7.385	7.061	Ps10	³±Ï«Í¨µÀ
TZ12	4319.4451	54.952	-65.615	6.599	7.877	7.649	Ps10	³±Ï«Í¨µÀ
TZ12	4319.5701	56.397	-64.486	7.106	8.465	8.375	Ps10	³±Ï«Í¨µÀ
TZ12	4319.6951	57.572	-62.791	7.538	8.992	11.68	Ps10	³±Ï«Í¨µÀ
TZ12	4319.8201	62.091	-60.988	7.878	9.398	9.481	Ps10	³±Ï«Í¨µÀ
TZ12	4319.9451	71.305	-59.261	8.16	9.707	5.408	Ps10	³±Ï«Í¨µÀ
